id;libelle;xp;source
8400;Piques à cheveux de Shihan;13.958325;Dofus2
8401;Écharpe de Hanshi;18.611;Dofous
8401;Écharpe de Hanshi;13.958325;Dofus2
8402;Pierre du Koulosse;29.0;DPLN_2025
8402;Pierre du Koulosse;29.0;DPLN_2026
8402;Pierre du Koulosse;32.731;Dofous
8402;Pierre du Koulosse;24.54795;Dofus2
8403;Tresse du Koulosse;3.0;DPLN_2025
8403;Tresse du Koulosse;3.0;DPLN_2026
8403;Tresse du Koulosse;5.469;Dofous
8403;Tresse du Koulosse;4.101525;Dofus2
8404;Peau de Skeunk;48.0;DPLN_2025
8404;Peau de Skeunk;48.0;DPLN_2026
8404;Peau de Skeunk;71.088;Dofous
8404;Peau de Skeunk;53.315775;Dofus2
8405;Poil de Skeunk;5.0;DPLN_2025
8405;Poil de Skeunk;5.0;DPLN_2026
8405;Poil de Skeunk;12.016;Dofous
8405;Poil de Skeunk;9.012075;Dofus2
8408;Sabot du Minotot;120.0;DPLN_2025
8408;Sabot du Minotot;120.0;DPLN_2026
8408;Sabot du Minotot;179.258;Dofous
8408;Sabot du Minotot;134.44365;Dofus2
8436;Clef de la Clairière du Chêne Mou;54.342;Dofous
8436;Clef de la Clairière du Chêne Mou;17.357625;Dofus2
8437;Clef du Château Ensablé;1.78;Dofous
8437;Clef du Château Ensablé;1.305825;Dofus2
8438;Clef de la Sousouricière du Rat Noir;30.394;Dofous
8438;Clef de la Sousouricière du Rat Noir;12.0657;Dofus2
8439;Clef du Garde-manger du Rat Blanc;25.087;Dofous
8439;Clef du Garde-manger du Rat Blanc;10.075725;Dofus2
8476;Première clef du Donjon de Sphincter;5.75;Dofous
8476;Première clef du Donjon de Sphincter;4.3125;Dofus2
8477;Deuxième clef du Donjon de Sphincter;5.75;Dofous
8477;Deuxième clef du Donjon de Sphincter;4.3125;Dofus2
8481;Poil de Rat d'Égoutant;0.166666667;DPLN_2025
8481;Poil de Rat d'Égoutant;0.167;DPLN_2026
8481;Poil de Rat d'Égoutant;0.446;Dofous
8481;Poil de Rat d'Égoutant;0.3342;Dofus2
8482;Peau de Rat;1.0;DPLN_2025
8482;Peau de Rat;1.0;DPLN_2026
8482;Peau de Rat;2.646;Dofous
8482;Peau de Rat;1.984125;Dofus2
8483;Peau de Ramane d'Égoutant;0.142857143;DPLN_2025
8483;Peau de Ramane d'Égoutant;0.143;DPLN_2026
8483;Peau de Ramane d'Égoutant;0.371;Dofous
8483;Peau de Ramane d'Égoutant;0.278475;Dofus2
8484;Duvet de Tofoune;1.064;Dofous
8484;Duvet de Tofoune;0.797925;Dofus2
8485;Crinière de Rat Noir;10.678;Dofous
8485;Crinière de Rat Noir;8.008425;Dofus2
8486;Crinière de Rat Blanc;7.326;Dofous
8486;Crinière de Rat Blanc;5.494125;Dofus2
8487;Étoffe de Sphincter Cell;96.0;DPLN_2025
8487;Étoffe de Sphincter Cell;96.0;DPLN_2026
8487;Étoffe de Sphincter Cell;142.327;Dofous
8487;Étoffe de Sphincter Cell;106.745025;Dofus2
8490;Fémur de Sphincter Cell;10.0;DPLN_2025
8490;Fémur de Sphincter Cell;10.0;DPLN_2026
8490;Fémur de Sphincter Cell;23.958;Dofous
8490;Fémur de Sphincter Cell;17.968725;Dofus2
8495;Bourgeon d'Abraknyde Ancestral;22.0;DPLN_2025
8495;Bourgeon d'Abraknyde Ancestral;22.0;DPLN_2026
8495;Bourgeon d'Abraknyde Ancestral;26.156;Dofous
8495;Bourgeon d'Abraknyde Ancestral;25.03875;Dofus2
8496;Racine d'Abraknyde Ancestral;2.0;DPLN_2025
8496;Racine d'Abraknyde Ancestral;2.0;DPLN_2026
8496;Racine d'Abraknyde Ancestral;4.343;Dofous
8496;Racine d'Abraknyde Ancestral;4.1346;Dofus2
8515;Os de Trooll;0.915;Dofous
8516;Cœur de Bworkcelhaine;0.079;Dofous
8517;Moumoule;0.07;Dofous
8520;Gratrooll Industriel;0.384;Dofous
8545;Clef de la Crypte de Kardorim;0.525;Dofous
8545;Clef de la Crypte de Kardorim;0.39405;Dofus2
8557;Plume de Batofu;1.029;Dofous
8557;Plume de Batofu;0.77205;Dofus2
8570;Poil de Rat Bontarien;8.962;Dofous
8570;Poil de Rat Bontarien;6.721125;Dofus2
8571;Poil de Rat Brâkmarien;2.0;DPLN_2025
8571;Poil de Rat Brâkmarien;2.0;DPLN_2026
8571;Poil de Rat Brâkmarien;11.049;Dofous
8571;Poil de Rat Brâkmarien;8.286675;Dofus2
8671;Relique du Corailleur Magistral;1.0;DPLN_2026
8671;Relique du Corailleur Magistral;2.0;Dofous
8672;Relique de Gourlo le Terrible;2.0;DPLN_2026
8672;Relique de Gourlo le Terrible;3.0;Dofous
8673;Relique du Rasboul Majeur;3.0;DPLN_2026
8673;Relique du Rasboul Majeur;6.0;Dofous
8674;Relique du Tynril;5.0;DPLN_2026
8674;Relique du Tynril;10.0;Dofous
8675;Relique du Kimbo;6.0;DPLN_2026
8675;Relique du Kimbo;13.0;Dofous
8680;Écaille poisseuse;0.507;Dofous
8680;Écaille poisseuse;0.380475;Dofus2
8681;Peau de Raul Mops;1.627;Dofous
8681;Peau de Raul Mops;1.2201;Dofus2
8682;Peau de Mob l'Éponge;0.391;Dofous
8682;Peau de Mob l'Éponge;0.293475;Dofus2
8729;Corail usé;1.0;DPLN_2025
8729;Corail usé;1.0;DPLN_2026
8729;Corail usé;1.515;Dofous
8729;Corail usé;1.136175;Dofus2
8730;Coccyx du Corailleur;0.142857143;DPLN_2025
8730;Coccyx du Corailleur;0.143;DPLN_2026
8730;Coccyx du Corailleur;0.254;Dofous
8730;Coccyx du Corailleur;0.190275;Dofus2
8731;Corail Magistral;6.0;DPLN_2025
8731;Corail Magistral;6.0;DPLN_2026
8731;Corail Magistral;9.328;Dofous
8731;Corail Magistral;6.996225;Dofus2
8732;Corail Kouraçao;1.0;DPLN_2025
8732;Corail Kouraçao;1.0;DPLN_2026
8732;Corail Kouraçao;0.236;Dofous
8732;Corail Kouraçao;1.0455;Dofus2
8733;Corail Malibout;1.0;DPLN_2025
8733;Corail Malibout;1.0;DPLN_2026
8733;Corail Malibout;0.236;Dofous
8733;Corail Malibout;1.0455;Dofus2
8734;Corail Passaoh;1.0;DPLN_2025
8734;Corail Passaoh;1.0;DPLN_2026
8734;Corail Passaoh;0.236;Dofous
8734;Corail Passaoh;1.0455;Dofus2
8735;Corail Morito;1.0;DPLN_2025
8735;Corail Morito;1.0;DPLN_2026
8735;Corail Morito;0.236;Dofous
8735;Corail Morito;1.0455;Dofus2
8736;Cœur de pierre poli;9.0;DPLN_2026
8736;Cœur de pierre poli;9.531;Dofous
8737;Boule polie;8.0;DPLN_2025
8737;Boule polie;8.0;DPLN_2026
8737;Boule polie;8.819;Dofous
8737;Boule polie;6.614475;Dofus2
8738;Sacrum magistral;0.5;DPLN_2025
8738;Sacrum magistral;0.5;DPLN_2026
8738;Sacrum magistral;1.563;Dofous
8738;Sacrum magistral;1.171875;Dofus2
8739;Humérus du Sparo;3.0;DPLN_2025
8739;Humérus du Sparo;3.0;DPLN_2026
8739;Humérus du Sparo;3.069;Dofous
8739;Humérus du Sparo;2.301975;Dofus2
8740;Chicot du Flib;0.25;DPLN_2025
8740;Chicot du Flib;0.25;DPLN_2026
8740;Chicot du Flib;0.494;Dofous
8740;Chicot du Flib;0.3702;Dofus2
8741;Bec du Kido;9.0;DPLN_2025
8741;Bec du Kido;9.0;DPLN_2026
8741;Bec du Kido;9.289;Dofous
8741;Bec du Kido;6.96675;Dofus2
8744;Pince de Crustorail;0.125;DPLN_2025
8744;Pince de Crustorail;0.125;DPLN_2026
8744;Pince de Crustorail;1.398;Dofous
8744;Pince de Crustorail;0.17325;Dofus2
8745;Pétale Kouraçao;1.0;DPLN_2025
8745;Pétale Kouraçao;1.0;DPLN_2026
8745;Pétale Kouraçao;1.454;Dofous
8745;Pétale Kouraçao;1.090125;Dofus2
8746;Pétale Malibout;1.0;DPLN_2025
8746;Pétale Malibout;1.0;DPLN_2026
8746;Pétale Malibout;1.454;Dofous
8746;Pétale Malibout;1.090125;Dofus2
8747;Pétale Passaoh;1.0;DPLN_2025
8747;Pétale Passaoh;1.0;DPLN_2026
8747;Pétale Passaoh;1.454;Dofous
8747;Pétale Passaoh;1.090125;Dofus2
8748;Pétale Morito;1.0;DPLN_2025
8748;Pétale Morito;1.0;DPLN_2026
8748;Pétale Morito;1.454;Dofous
8748;Pétale Morito;1.090125;Dofus2
8749;Bulbe Kouraçao;0.142857143;DPLN_2025
8749;Bulbe Kouraçao;0.143;DPLN_2026
8749;Bulbe Kouraçao;0.245;Dofous
8749;Bulbe Kouraçao;0.18345;Dofus2
8750;Bulbe Malibout;0.142857143;DPLN_2025
8750;Bulbe Malibout;0.143;DPLN_2026
8750;Bulbe Malibout;0.245;Dofous
8750;Bulbe Malibout;0.18345;Dofus2
8751;Bulbe Passaoh;0.142857143;DPLN_2025
8751;Bulbe Passaoh;0.143;DPLN_2026
8751;Bulbe Passaoh;0.245;Dofous
8751;Bulbe Passaoh;0.18345;Dofus2
8752;Bulbe Morito;0.142857143;DPLN_2025
8752;Bulbe Morito;0.143;DPLN_2026
8752;Bulbe Morito;0.245;Dofous
8752;Bulbe Morito;0.18345;Dofus2
8753;Crinière fleurie;9.0;DPLN_2025
8753;Crinière fleurie;9.0;DPLN_2026
8753;Crinière fleurie;9.052;Dofous
8753;Crinière fleurie;6.788775;Dofus2
8754;Barbe inexistante du Barbroussa;3.0;DPLN_2025
8754;Barbe inexistante du Barbroussa;3.0;DPLN_2026
8754;Barbe inexistante du Barbroussa;3.174;Dofous
8754;Barbe inexistante du Barbroussa;2.3805;Dofus2
8755;Touffe rousse du Flib;3.0;DPLN_2025
8755;Touffe rousse du Flib;3.0;DPLN_2026
8755;Touffe rousse du Flib;2.967;Dofous
8755;Touffe rousse du Flib;2.2254;Dofus2
8756;Duvet du Kilibriss;1.0;DPLN_2025
8756;Duvet du Kilibriss;1.0;DPLN_2026
8756;Duvet du Kilibriss;1.664;Dofous
8756;Duvet du Kilibriss;1.248075;Dofus2
8757;Maillot de corps de Barbroussa;0.25;DPLN_2025
8757;Maillot de corps de Barbroussa;0.25;DPLN_2026
8757;Maillot de corps de Barbroussa;0.534;Dofous
8757;Maillot de corps de Barbroussa;0.4008;Dofus2
8758;Morceau de caleçon de Gourlo;1.0;DPLN_2025
8758;Morceau de caleçon de Gourlo;1.0;DPLN_2026
8758;Morceau de caleçon de Gourlo;3.14;Dofous
8758;Morceau de caleçon de Gourlo;2.354625;Dofus2
8759;Coffret maudit du Flib;0.054;Dofous
8760;Foulard du Sparo;0.25;DPLN_2025
8760;Foulard du Sparo;0.25;DPLN_2026
8760;Foulard du Sparo;0.508;Dofous
8760;Foulard du Sparo;0.38085;Dofus2
8761;Poudre explosive;3.732;Dofous
8762;Fragment de cerveau poli;0.5;DPLN_2025
8762;Fragment de cerveau poli;0.5;DPLN_2026
8762;Fragment de cerveau poli;1.604;Dofous
8762;Fragment de cerveau poli;1.202625;Dofus2
8763;Moustache du Mufafah;0.5;DPLN_2025
8763;Moustache du Mufafah;0.5;DPLN_2026
8763;Moustache du Mufafah;1.5;Dofous
8763;Moustache du Mufafah;1.125;Dofus2
8765;Bâton du Kilibriss;10.0;DPLN_2025
8765;Bâton du Kilibriss;10.0;DPLN_2026
8765;Bâton du Kilibriss;10.032;Dofous
8765;Bâton du Kilibriss;7.523925;Dofus2
8766;Plume de fesse du Kido;0.5;DPLN_2025
8766;Plume de fesse du Kido;0.5;DPLN_2026
8766;Plume de fesse du Kido;1.529;Dofous
8766;Plume de fesse du Kido;1.146525;Dofus2
8767;Aile du Bitouf des Plaines;0.5;DPLN_2025
8767;Aile du Bitouf des Plaines;0.5;DPLN_2026
8767;Aile du Bitouf des Plaines;1.634;Dofous
8767;Aile du Bitouf des Plaines;1.2252;Dofus2
8769;Coco du Bitouf des Plaines;9.0;DPLN_2025
8769;Coco du Bitouf des Plaines;9.0;DPLN_2026
8769;Coco du Bitouf des Plaines;9.779;Dofous
8769;Coco du Bitouf des Plaines;7.33425;Dofus2
8771;Écorce de Floribonde;21.0;DPLN_2025
8771;Écorce de Floribonde;21.0;DPLN_2026
8771;Écorce de Floribonde;21.278;Dofous
8771;Écorce de Floribonde;15.9588;Dofus2
8772;Écorce de Brouture;20.0;DPLN_2025
8772;Écorce de Brouture;20.0;DPLN_2026
8772;Écorce de Brouture;20.3;Dofous
8772;Écorce de Brouture;15.22515;Dofus2
8773;Écorce de Nerbe;20.0;DPLN_2025
8773;Écorce de Nerbe;20.0;DPLN_2026
8773;Écorce de Nerbe;19.827;Dofous
8773;Écorce de Nerbe;14.87055;Dofus2
8774;Écorce de Fécorce;20.0;DPLN_2025
8774;Écorce de Fécorce;20.0;DPLN_2026
8774;Écorce de Fécorce;20.784;Dofous
8774;Écorce de Fécorce;15.587775;Dofus2
8775;Écorce de Chiendent;20.0;DPLN_2025
8775;Écorce de Chiendent;20.0;DPLN_2026
8775;Écorce de Chiendent;19.365;Dofous
8775;Écorce de Chiendent;14.523825;Dofus2
8776;Coco du Bitouf Sombre;21.784;Dofous
8776;Coco du Bitouf Sombre;16.3383;Dofus2
8777;Pistil du Tynril;7.0;DPLN_2025
8777;Pistil du Tynril;7.0;DPLN_2026
8777;Pistil du Tynril;18.611;Dofous
8777;Pistil du Tynril;13.958325;Dofus2
8778;Étamine de Floribonde;2.0;DPLN_2025
8778;Étamine de Floribonde;2.0;DPLN_2026
8778;Étamine de Floribonde;3.601;Dofous
8778;Étamine de Floribonde;2.700675;Dofus2
8779;Carpelle de Brouture;2.0;DPLN_2025
8779;Carpelle de Brouture;2.0;DPLN_2026
8779;Carpelle de Brouture;3.368;Dofous
8779;Carpelle de Brouture;2.526225;Dofus2
8780;Sépale de Nerbe;2.0;DPLN_2025
8780;Sépale de Nerbe;2.0;DPLN_2026
8780;Sépale de Nerbe;3.319;Dofous
8780;Sépale de Nerbe;2.4894;Dofus2
8781;Calice de Fécorce;2.0;DPLN_2025
8781;Calice de Fécorce;2.0;DPLN_2026
8781;Calice de Fécorce;3.418;Dofous
8781;Calice de Fécorce;2.563275;Dofus2
8782;Bractée de Chiendent;2.0;DPLN_2025
8782;Bractée de Chiendent;2.0;DPLN_2026
8782;Bractée de Chiendent;3.271;Dofous
8782;Bractée de Chiendent;2.452875;Dofus2
8783;Amygdales du Bitouf Sombre;3.653;Dofous
8783;Amygdales du Bitouf Sombre;2.73975;Dofus2
8784;Talon d'achille de l'Abrakleur sombre;22.0;DPLN_2025
8784;Talon d'achille de l'Abrakleur sombre;22.0;DPLN_2026
8784;Talon d'achille de l'Abrakleur sombre;22.302;Dofous
8784;Talon d'achille de l'Abrakleur sombre;16.7265;Dofus2
8785;Graine de l'Abrakleur sombre;2.0;DPLN_2025
8785;Graine de l'Abrakleur sombre;2.0;DPLN_2026
8785;Graine de l'Abrakleur sombre;3.706;Dofous
8785;Graine de l'Abrakleur sombre;2.779125;Dofus2
8786;Tresse du Poolay;15.0;DPLN_2025
8786;Tresse du Poolay;15.0;DPLN_2026
8786;Tresse du Poolay;30.914;Dofous
8786;Tresse du Poolay;23.185425;Dofus2
8787;Cloaque du Poolay;1.0;DPLN_2025
8787;Cloaque du Poolay;1.0;DPLN_2026
8787;Cloaque du Poolay;5.227;Dofous
8787;Cloaque du Poolay;3.9204;Dofus2
8788;Croupion du Bitouf aérien;1.0;DPLN_2025
8788;Croupion du Bitouf aérien;1.0;DPLN_2026
8788;Croupion du Bitouf aérien;5.365;Dofous
8788;Croupion du Bitouf aérien;4.023375;Dofus2
8789;Chaussette du Kimbo;120.0;DPLN_2025
8789;Chaussette du Kimbo;120.0;DPLN_2026
8789;Chaussette du Kimbo;179.258;Dofous
8789;Chaussette du Kimbo;134.44365;Dofus2
8790;Rembourrage de Meupette;2.0;DPLN_2025
8790;Rembourrage de Meupette;2.0;DPLN_2026
8790;Rembourrage de Meupette;4.935;Dofous
8790;Rembourrage de Meupette;3.701175;Dofus2
8791;Étoffe de Meupette;29.0;DPLN_2025
8791;Étoffe de Meupette;29.0;DPLN_2026
8791;Étoffe de Meupette;29.559;Dofous
8791;Étoffe de Meupette;22.168875;Dofus2
8792;Coco du Bitouf aérien;16.0;DPLN_2025
8792;Coco du Bitouf aérien;16.0;DPLN_2026
8792;Coco du Bitouf aérien;32.423;Dofous
8792;Coco du Bitouf aérien;24.31725;Dofus2
8793;Coquille du Kaskargo;17.0;DPLN_2025
8793;Coquille du Kaskargo;17.0;DPLN_2026
8793;Coquille du Kaskargo;34.011;Dofous
8793;Coquille du Kaskargo;25.5084;Dofus2
8796;Nœud de l'Abrakleur clair;36.0;DPLN_2026
8796;Nœud de l'Abrakleur clair;34.882;Dofous
8797;Souche de l'Abrakleur clair;3.0;DPLN_2025
8797;Souche de l'Abrakleur clair;3.0;DPLN_2026
8797;Souche de l'Abrakleur clair;5.913;Dofous
8797;Souche de l'Abrakleur clair;4.434975;Dofus2
8798;Queue emplumée du Rasboul Majeur;37.0;DPLN_2025
8798;Queue emplumée du Rasboul Majeur;37.0;DPLN_2026
8798;Queue emplumée du Rasboul Majeur;55.851;Dofous
8798;Queue emplumée du Rasboul Majeur;41.88825;Dofus2
8800;Étoffe Zoth;1.0;DPLN_2025
8800;Étoffe Zoth;1.0;DPLN_2026
8800;Étoffe Zoth;13.235;Dofous
8800;Étoffe Zoth;9.9264;Dofus2
8801;Étoffe de Ouassingue;0.045454545;DPLN_2025
8801;Étoffe de Ouassingue;0.045;DPLN_2026
8801;Étoffe de Ouassingue;9.436;Dofous
8801;Étoffe de Ouassingue;0.183375;Dofus2
8802;Tibia du Guerrier Zoth;8.0;DPLN_2025
8802;Tibia du Guerrier Zoth;8.0;DPLN_2026
8802;Tibia du Guerrier Zoth;15.651;Dofous
8802;Tibia du Guerrier Zoth;11.7384;Dofus2
8803;Rotule du Disciple Zoth;7.0;DPLN_2025
8803;Rotule du Disciple Zoth;7.0;DPLN_2026
8803;Rotule du Disciple Zoth;14.9;Dofous
8803;Rotule du Disciple Zoth;11.175;Dofus2
8804;Braguette du Maître Zoth;8.0;DPLN_2025
8804;Braguette du Maître Zoth;8.0;DPLN_2026
8804;Braguette du Maître Zoth;16.482;Dofous
8804;Braguette du Maître Zoth;12.361725;Dofus2
8805;Mouchoir de la Gamine Zoth;15.266;Dofous
8805;Mouchoir de la Gamine Zoth;11.449725;Dofus2
8806;Écusson du Sergent Zoth;8.0;DPLN_2025
8806;Écusson du Sergent Zoth;8.0;DPLN_2026
8806;Écusson du Sergent Zoth;16.056;Dofous
8806;Écusson du Sergent Zoth;12.042;Dofus2
8807;Jus de Ouassingue;7.622;Dofous
8807;Jus de Ouassingue;1.0002;Dofus2
8808;Étoffe du Roissingue;4.0;DPLN_2025
8808;Étoffe du Roissingue;4.0;DPLN_2026
8808;Étoffe du Roissingue;16.215;Dofous
8808;Étoffe du Roissingue;12.16125;Dofus2
8809;Culotte à l'envers du Roissingue;48.0;DPLN_2025
8809;Culotte à l'envers du Roissingue;48.0;DPLN_2026
8809;Culotte à l'envers du Roissingue;97.29;Dofous
8809;Culotte à l'envers du Roissingue;145.935;Dofus2
8810;Tourbe séchée de Tourbassingue;5.0;DPLN_2025
8810;Tourbe séchée de Tourbassingue;5.0;DPLN_2026
8810;Tourbe séchée de Tourbassingue;10.554;Dofous
8810;Tourbe séchée de Tourbassingue;7.915425;Dofus2
8811;Faux menton du Bourbassingue;4.0;DPLN_2025
8811;Faux menton du Bourbassingue;4.0;DPLN_2026
8811;Faux menton du Bourbassingue;9.289;Dofous
8811;Faux menton du Bourbassingue;6.96675;Dofus2
8812;Encre du Kralamoure géant;281.0;DPLN_2025
8812;Encre du Kralamoure géant;281.0;DPLN_2026
8812;Encre du Kralamoure géant;278.159;Dofous
8812;Encre du Kralamoure géant;208.619475;Dofus2
8813;Ventouse du Kralamoure géant;28.0;DPLN_2025
8813;Ventouse du Kralamoure géant;28.0;DPLN_2026
8813;Ventouse du Kralamoure géant;46.023;Dofous
8813;Ventouse du Kralamoure géant;34.517025;Dofus2
8832;Bave du Kaskargo;1.0;DPLN_2025
8832;Bave du Kaskargo;1.0;DPLN_2026
8832;Bave du Kaskargo;5.766;Dofous
8832;Bave du Kaskargo;4.324275;Dofus2
8916;Ambre du Tynril;76.0;DPLN_2025
8916;Ambre du Tynril;76.0;DPLN_2026
8916;Ambre du Tynril;113.176;Dofous
8916;Ambre du Tynril;84.8817;Dofus2
8917;Clef de la Grotte Hesque;4.706;Dofous
8917;Clef de la Grotte Hesque;2.687325;Dofus2
8971;Clef de l'Arche d'Otomaï;7.761;Dofous
8971;Clef de l'Arche d'Otomaï;1.0125;Dofus2
8972;Clef du Goulet du Rasboul;26.257;Dofous
8972;Clef du Goulet du Rasboul;2.3625;Dofus2
8975;Clef du Laboratoire du Tynril;63.79;Dofous
8975;Clef du Laboratoire du Tynril;3.76875;Dofus2
8977;Clef de la Canopée du Kimbo;87.707;Dofous
8977;Clef de la Canopée du Kimbo;4.89375;Dofus2
8995;Étoffe de Gourlo le Terrible;18.646;Dofous
8995;Étoffe de Gourlo le Terrible;13.9848;Dofus2
9247;Clef du Temple du Grand Ougah;705.765;Dofous
9247;Clef du Temple du Grand Ougah;49.53435;Dofus2
9248;Clef du Clos des Blops;3.628;Dofous
9248;Clef du Clos des Blops;2.771325;Dofus2
9249;Morceau de clef Griotte;1.725;Dofous
9249;Morceau de clef Griotte;1.293675;Dofus2
9250;Morceau de clef Reinette;1.725;Dofous
9250;Morceau de clef Reinette;1.293675;Dofus2
9251;Morceau de clef Coco;1.725;Dofous
9251;Morceau de clef Coco;1.293675;Dofus2
9252;Morceau de clef Indigo;1.725;Dofous
9252;Morceau de clef Indigo;1.293675;Dofus2
9254;Clef de l'antre du Blop Multicolore;10.35;Dofous
9254;Clef de l'antre du Blop Multicolore;7.762425;Dofus2
9263;Écorce de Champaknyde;53.0;DPLN_2025
9263;Écorce de Champaknyde;53.0;DPLN_2026
9263;Écorce de Champaknyde;8.747;Dofous
9263;Écorce de Champaknyde;39.270675;Dofus2
9267;Trompe de la Tromperelle;56.0;DPLN_2025
9267;Trompe de la Tromperelle;56.0;DPLN_2026
9267;Trompe de la Tromperelle;9.258;Dofous
9267;Trompe de la Tromperelle;41.56155;Dofus2
9269;Langue de Champodonte;9.258;Dofous
9269;Langue de Champodonte;41.56155;Dofus2
9277;Œil de Champmane;28.0;DPLN_2026
9277;Œil de Champmane;9.258;Dofous
9278;Lamelle de Champbis;56.0;DPLN_2025
9278;Lamelle de Champbis;56.0;DPLN_2026
9278;Lamelle de Champbis;9.258;Dofous
9278;Lamelle de Champbis;41.56155;Dofus2
9279;Bave de Champ à Gnons;28.0;DPLN_2025
9279;Bave de Champ à Gnons;28.0;DPLN_2026
9279;Bave de Champ à Gnons;9.258;Dofous
9279;Bave de Champ à Gnons;41.56155;Dofus2
9280;Épine d'Ougah;19.0;DPLN_2025
9280;Épine d'Ougah;19.0;DPLN_2026
9280;Épine d'Ougah;48.382;Dofous
9280;Épine d'Ougah;36.286725;Dofus2
9281;Fragment d'Ougalurette;195.0;DPLN_2025
9281;Fragment d'Ougalurette;195.0;DPLN_2026
9281;Fragment d'Ougalurette;289.613;Dofous
9281;Fragment d'Ougalurette;217.20945;Dofus2
9381;Fleur de Gloutoblop;0.426;Dofous
9381;Fleur de Gloutoblop;0.319725;Dofus2
9382;Fleur de Blopignon;0.322;Dofous
9382;Fleur de Blopignon;0.24165;Dofus2
9383;Racine de Tronkoblop;0.302;Dofous
9383;Racine de Tronkoblop;0.22665;Dofus2
9384;Fleur de Blop Griotte Royal;11.648;Dofous
9384;Fleur de Blop Griotte Royal;8.715975;Dofus2
9385;Fleur de Blop Coco Royal;11.648;Dofous
9385;Fleur de Blop Coco Royal;8.715975;Dofus2
9386;Fleur de Blop Indigo Royal;11.648;Dofous
9386;Fleur de Blop Indigo Royal;8.715975;Dofus2
9387;Fleur de Blop Reinette Royal;11.648;Dofous
9387;Fleur de Blop Reinette Royal;8.715975;Dofus2
9388;Feuille de Blop Royal;1.952;Dofous
9388;Feuille de Blop Royal;1.450425;Dofus2
9389;Feuille de Blop Multicolore Royal;8.187;Dofous
9389;Feuille de Blop Multicolore Royal;9.477975;Dofus2
9391;Fleur de Blop Multicolore Royal;48.884;Dofous
9391;Fleur de Blop Multicolore Royal;56.594475;Dofus2
9401;Peau du Bworker;195.0;DPLN_2025
9401;Peau du Bworker;195.0;DPLN_2026
9401;Peau du Bworker;289.613;Dofous
9401;Peau du Bworker;217.20945;Dofus2
9571;Weischelcreme Torte;18.253;Dofous
9571;Weischelcreme Torte;13.689675;Dofus2
9935;Corde d'escalade;13.903;Dofous
9935;Corde d'escalade;16.15485;Dofus2
9940;Nacre brute;0.5;DPLN_2025
9940;Nacre brute;0.5;DPLN_2026
9940;Nacre brute;1.63;Dofous
9940;Nacre brute;1.22265;Dofus2
9941;Nacre;8.037;Dofous
9941;Nacre;6.02775;Dofus2
9949;Pâte à Tra Khben;31.095;Dofous
9949;Pâte à Tra Khben;9.9072;Dofus2
9950;Pierre de souillure bleue impure;1.401;Dofous
9950;Pierre de souillure bleue impure;1.05045;Dofus2
9951;Pierre de souillure jaune impure;1.448;Dofous
9951;Pierre de souillure jaune impure;1.08615;Dofus2
9952;Pierre de souillure verte impure;1.452;Dofous
9952;Pierre de souillure verte impure;1.089075;Dofus2
9969;Salace de poissons empoisonnée;52.168;Dofous
9969;Salace de poissons empoisonnée;43.094775;Dofus2
9973;Extrémité du Grattoir;28.794;Dofous
9973;Extrémité du Grattoir;29.479125;Dofus2
9975;Manche du Grattoir;75.995;Dofous
9975;Manche du Grattoir;56.996025;Dofus2
9976;Grattoir à dos inachevé;105.662;Dofous
9976;Grattoir à dos inachevé;87.129975;Dofus2
9979;Philtre de Longévité;32.16;Dofous
9979;Philtre de Longévité;24.119925;Dofus2
9981;Farine Humée;6.201;Dofous
9981;Farine Humée;4.652925;Dofus2
9999;Copie de la clef du repaire des bandits;5.742;Dofous
9999;Copie de la clef du repaire des bandits;4.3068;Dofus2
10019;Seau de Pinces à Linge;106.425;Dofous
10019;Seau de Pinces à Linge;79.81875;Dofus2
10030;Tissu de Rapiéçage;92.527;Dofous
10030;Tissu de Rapiéçage;69.395025;Dofus2
10031;Teinture Orange Sanguine;29.66;Dofous
10031;Teinture Orange Sanguine;30.12915;Dofus2
10057;Rune de chasse;0.091;DPLN_2026
10057;Rune de chasse;1.25;Dofous
10064;Teinture Magique Ténébreuse;6.353;Dofous
10064;Teinture Magique Ténébreuse;5.1039;Dofus2
10070;Tonneau en Bombu;19.95;Dofous
10070;Tonneau en Bombu;14.962425;Dofus2
10204;Potion de Sésanabolisant;85.846;Dofous
10204;Potion de Sésanabolisant;114.559725;Dofus2
10272;Masque à Zag;315.7704;Dofus2
10284;Viscères de Tanuki;6.719;Dofous
10284;Viscères de Tanuki;5.039025;Dofus2
10314;Sang du Kido;0.535;Dofous
10314;Sang du Kido;0.40125;Dofus2
10613;Rune Pa Do Pi;5.625;Dofous
10613;Rune Pa Do Pi;8.4375;Dofus2
10615;Rune Pa Per Pi;0.9;Dofous
10615;Rune Pa Per Pi;1.349925;Dofus2
10616;Rune Ra Per Pi;2.7;Dofous
10616;Rune Ra Per Pi;4.049925;Dofus2
10618;Rune Pa Pui;0.9;Dofous
10618;Rune Pa Pui;1.349925;Dofus2
10619;Rune Ra Pui;2.0;DPLN_2025
10619;Rune Ra Pui;2.0;DPLN_2026
10619;Rune Ra Pui;2.7;Dofous
10619;Rune Ra Pui;4.049925;Dofus2
10662;Rune Pa Prospe;1.0;DPLN_2025
10662;Rune Pa Prospe;1.0;DPLN_2026
